,head_to_head_stats_id,main_athlete_id,main_athlete_name,opponent_athlete_id,opponent_athlete_name,tournament_id,tournament_name,tournament_date,round_name,result_for_main_id,main_id,winner
5321,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,4727,VICTOR Denmark Open 2023,2023-10-17,R16,Win,73173,1
5328,1805,59687,Unnati HOODA,92014,Selvaduray KISONA,4859,Abu Dhabi Masters 2023,2023-10-17,R16,Win,59687,2
5329,1735,73173,V. Sindhu PUSARLA,18228,Carolina MARIN,4727,VICTOR Denmark Open 2023,2023-10-17,SF,Loss,73173,1
5332,2033,70595,Shriyanshi VALISHETTY,70651,Amalie SCHULZ,4859,Abu Dhabi Masters 2023,2023-10-17,R16,Win,70595,1
5338,1755,73173,V. Sindhu PUSARLA,75678,Thuy Linh NGUYEN,4726,CLASH OF CLANS Arctic Open 2023 powered by YONEX,2023-10-10,QF,Win,73173,1
5342,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,4726,CLASH OF CLANS Arctic Open 2023 powered by YONEX,2023-10-10,R32,Win,73173,2
5346,4152,71612,Treesa JOLLY,55874,So Yeong KIM,4995,ASIAN Games 2022 (Individual Event),2023-10-02,R16,Loss,71612,1
5347,57,83950,H. S. PRANNOY,95476,Shi Feng LI,4995,ASIAN Games 2022 (Individual Event),2023-10-02,SF,Loss,83950,1
5349,1798,59687,Unnati HOODA,82070,Tomoka MIYAZAKI,4725,BWF World Junior Championships 2023,2023-10-02,R32,Loss,59687,1
5350,1756,73173,V. Sindhu PUSARLA,76890,Putri Kusuma WARDANI,4995,ASIAN Games 2022 (Individual Event),2023-10-02,R16,Win,73173,1
5351,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4995,ASIAN Games 2022 (Individual Event),2023-10-02,SF,Win,72435,2
5355,3398,72435,Satwiksairaj RANKIREDDY,90531,Wei Keng LIANG,4994,ASIAN Games 2022 (Team Event) - Non World Ranking,2023-09-28,Final,Win,72435,1
5360,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,4994,ASIAN Games 2022 (Team Event) - Non World Ranking,2023-09-28,QF,Loss,73173,2
5365,1014,82572,Pranay SHETTIGAR,92003,Mateusz DANIELAK,4916,ORLEN Polish International 2023 presented by VICTOR,2023-09-21,R32,Win,82572,2
5398,17,68870,Lakshya SEN,91554,Anders ANTONSEN,4721,VICTOR China Open 2023,2023-09-05,R32,Loss,68870,1
5402,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,4721,VICTOR China Open 2023,2023-09-05,R32,Loss,72435,1
5440,1867,91807,Rakshitha Sree SANTHOSH RAMRAJ,59500,Shreya LELE,4899,YONEX SUNRISE India Junior International Grand Prix 2023,2023-08-29,R32,Win,91807,2
5471,1918,58664,Anmol KHARB,99042,Tanvi SHARMA,4948,KOTAK India Junior International Series 2023,2023-08-22,SF,Loss,58664,1
5472,1933,58664,Anmol KHARB,68140,Prerana N. SHET,4948,KOTAK India Junior International Series 2023,2023-08-22,R16,Win,58664,1
5473,1988,99042,Tanvi SHARMA,70595,Shriyanshi VALISHETTY,4948,KOTAK India Junior International Series 2023,2023-08-22,QF,Win,99042,2
5474,1989,99042,Tanvi SHARMA,58664,Anmol KHARB,4948,KOTAK India Junior International Series 2023,2023-08-22,SF,Win,99042,1
5481,2015,70595,Shriyanshi VALISHETTY,99042,Tanvi SHARMA,4948,KOTAK India Junior International Series 2023,2023-08-22,QF,Loss,70595,2
5493,1878,91807,Rakshitha Sree SANTHOSH RAMRAJ,88718,Surya Charisma TAMIRI,4948,KOTAK India Junior International Series 2023,2023-08-22,QF,Loss,91807,1
5495,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,4720,TotalEnergies BWF World Championships 2023,2023-08-21,R32,Loss,73173,2
5496,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,4720,TotalEnergies BWF World Championships 2023,2023-08-21,QF,Loss,72435,1
5521,1837,74481,Anupama UPADHYAYA,79078,Keisha Fatimah AZZAHRA,4942,Tajikistan International Series 2023,2023-08-07,SF,Win,74481,2
5524,146,69093,Priyanshu RAJAWAT,83950,H. S. PRANNOY,4718,SATHIO GROUP Australian Open 2023,2023-08-01,SF,Loss,69093,1
5526,4150,71612,Treesa JOLLY,81609,Mayu MATSUMOTO,4718,SATHIO GROUP Australian Open 2023,2023-08-01,R16,Loss,71612,2
5527,128,69093,Priyanshu RAJAWAT,93627,Srikanth KIDAMBI,4718,SATHIO GROUP Australian Open 2023,2023-08-01,QF,Win,69093,1
5532,3408,69560,Hariharan AMSAKARUNAN,59445,Jean Bernard BONGOUT,4696,ST DENIS Reunion Open 2023,2023-07-26,QF,Win,69560,1
5534,5,68870,Lakshya SEN,73442,Jonatan CHRISTIE,4717,DAIHATSU Japan Open 2023,2023-07-25,SF,Loss,68870,1
5535,28,68870,Lakshya SEN,57823,Kanta TSUNEYAMA,4717,DAIHATSU Japan Open 2023,2023-07-25,R16,Win,68870,1
5536,4136,71612,Treesa JOLLY,65212,Nami MATSUYAMA,4717,DAIHATSU Japan Open 2023,2023-07-25,R16,Loss,71612,1
5537,57,83950,H. S. PRANNOY,95476,Shi Feng LI,4717,DAIHATSU Japan Open 2023,2023-07-25,R32,Win,83950,1
5539,52,83950,H. S. PRANNOY,93627,Srikanth KIDAMBI,4717,DAIHATSU Japan Open 2023,2023-07-25,R16,Win,83950,1
5555,3398,72435,Satwiksairaj RANKIREDDY,90531,Wei Keng LIANG,4716,Korea Open 2023,2023-07-18,SF,Win,72435,1
5556,123,69093,Priyanshu RAJAWAT,62063,Kodai NARAOKA,4716,Korea Open 2023,2023-07-18,R16,Loss,69093,1
5558,3394,72435,Satwiksairaj RANKIREDDY,88876,Fajar ALFIAN,4716,Korea Open 2023,2023-07-18,Final,Win,72435,2
5559,4,68870,Lakshya SEN,95476,Shi Feng LI,4715,YONEX US Open 2023,2023-07-11,SF,Loss,68870,2
5560,8,68870,Lakshya SEN,85394,Kenta NISHIMOTO,4714,YONEX Canada Open 2023,2023-07-04,SF,Win,68870,2
5561,4,68870,Lakshya SEN,95476,Shi Feng LI,4714,YONEX Canada Open 2023,2023-07-04,Final,Win,68870,2
5562,26,68870,Lakshya SEN,70399,Julien CARRAGGI,4714,YONEX Canada Open 2023,2023-07-04,QF,Win,68870,2
5563,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,4714,YONEX Canada Open 2023,2023-07-04,SF,Loss,73173,1
5567,1818,59687,Unnati HOODA,72280,Pornpicha CHOEIKEEWONG,4836,Mongolia International Challenge 2023,2023-06-27,R32,Loss,59687,1
5572,48,83950,H. S. PRANNOY,85394,Kenta NISHIMOTO,4712,KAPAL API GROUP Indonesia Open 2023,2023-06-13,R32,Win,83950,1
5574,3394,72435,Satwiksairaj RANKIREDDY,88876,Fajar ALFIAN,4712,KAPAL API GROUP Indonesia Open 2023,2023-06-13,QF,Win,72435,2
5577,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4712,KAPAL API GROUP Indonesia Open 2023,2023-06-13,Final,Win,72435,1
5578,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,4712,KAPAL API GROUP Indonesia Open 2023,2023-06-13,R32,Win,73173,1
5579,19,68870,Lakshya SEN,81561,Zii Jia LEE,4712,KAPAL API GROUP Indonesia Open 2023,2023-06-13,R32,Win,68870,1
5582,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,4711,KFF Singapore Open 2023,2023-06-06,R32,Loss,73173,1
5584,4126,71612,Treesa JOLLY,68015,Nga Ting YEUNG,4711,KFF Singapore Open 2023,2023-06-06,R32,Loss,71612,2
5586,123,69093,Priyanshu RAJAWAT,62063,Kodai NARAOKA,4711,KFF Singapore Open 2023,2023-06-06,R16,Loss,69093,1
5588,22,68870,Lakshya SEN,34810,Tien Chen CHOU,4711,KFF Singapore Open 2023,2023-06-06,R32,Loss,68870,1
5598,3403,69560,Hariharan AMSAKARUNAN,99494,Christian BERNARDO,4788,LI-NING Maldives International Challenge 2023,2023-06-05,QF,Loss,69560,1
5617,4,68870,Lakshya SEN,95476,Shi Feng LI,4710,TOYOTA GAZOO RACING Thailand Open 2023,2023-05-30,R16,Win,68870,1
5620,20,68870,Lakshya SEN,84838,Jun Hao LEONG,4710,TOYOTA GAZOO RACING Thailand Open 2023,2023-05-30,QF,Win,68870,2
5621,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,4710,TOYOTA GAZOO RACING Thailand Open 2023,2023-05-30,R16,Loss,72435,2
5622,3375,72435,Satwiksairaj RANKIREDDY,64729,Rasmus KJÆR,4710,TOYOTA GAZOO RACING Thailand Open 2023,2023-05-30,R32,Win,72435,1
5623,1736,73173,V. Sindhu PUSARLA,84523,Michelle LI,4710,TOYOTA GAZOO RACING Thailand Open 2023,2023-05-30,R32,Loss,73173,2
5635,57,83950,H. S. PRANNOY,95476,Shi Feng LI,4709,PERODUA Malaysia Masters 2023 presented by DAIHATSU,2023-05-23,R16,Win,83950,1
5637,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,4709,PERODUA Malaysia Masters 2023 presented by DAIHATSU,2023-05-23,SF,Loss,73173,2
5639,48,83950,H. S. PRANNOY,85394,Kenta NISHIMOTO,4709,PERODUA Malaysia Masters 2023 presented by DAIHATSU,2023-05-23,QF,Win,83950,2
5645,1804,59687,Unnati HOODA,61614,Ciou-Tong TUNG,4769,I FEEL SLOVENIA YONEX Open 2023,2023-05-17,Qual. R64,Win,59687,1
5648,4137,71612,Treesa JOLLY,85551,Pearly TAN,4708,TotalEnergies BWF Sudirman Cup Finals 2023,2023-05-15,R2,Loss,71612,1
5649,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4708,TotalEnergies BWF Sudirman Cup Finals 2023,2023-05-15,R2,Loss,72435,1
5662,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,4791,KHILADIX.COM Dubai Badminton Asia Championships 2023 powered by FLOKI,2023-04-25,QF,Win,72435,1
5665,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,4791,KHILADIX.COM Dubai Badminton Asia Championships 2023 powered by FLOKI,2023-04-25,Final,Win,72435,2
5674,1756,73173,V. Sindhu PUSARLA,76890,Putri Kusuma WARDANI,4706,Madrid Spain Masters 2023,2023-03-28,R16,Win,73173,2
5675,127,69093,Priyanshu RAJAWAT,94580,Alex LANIER,4706,Madrid Spain Masters 2023,2023-03-28,Qual. QF,Win,69093,2
5676,125,69093,Priyanshu RAJAWAT,61628,Toma Junior POPOV,4706,Madrid Spain Masters 2023,2023-03-28,R16,Loss,69093,1
5677,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,4706,Madrid Spain Masters 2023,2023-03-28,Final,Loss,73173,1
5678,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,4705,YONEX Swiss Open 2023,2023-03-21,SF,Win,72435,2
5680,1756,73173,V. Sindhu PUSARLA,76890,Putri Kusuma WARDANI,4705,YONEX Swiss Open 2023,2023-03-21,R16,Loss,73173,1
5682,45,83950,H. S. PRANNOY,72885,Christo POPOV,4705,YONEX Swiss Open 2023,2023-03-21,R16,Loss,83950,2
5683,22,68870,Lakshya SEN,34810,Tien Chen CHOU,4704,YONEX All England Open Badminton Championships 2023,2023-03-14,R32,Win,68870,2
5685,17,68870,Lakshya SEN,91554,Anders ANTONSEN,4704,YONEX All England Open Badminton Championships 2023,2023-03-14,R16,Loss,68870,2
5686,55,83950,H. S. PRANNOY,87375,Tzu Wei WANG,4704,YONEX All England Open Badminton Championships 2023,2023-03-14,R32,Win,83950,2
5687,3398,72435,Satwiksairaj RANKIREDDY,90531,Wei Keng LIANG,4704,YONEX All England Open Badminton Championships 2023,2023-03-14,R16,Loss,72435,1
5709,4137,71612,Treesa JOLLY,85551,Pearly TAN,4792,Badminton Asia Mixed Team Championship 2023,2023-02-14,R2,Win,71612,2
5710,4125,71612,Treesa JOLLY,81599,Sheng Shu LIU,4792,Badminton Asia Mixed Team Championship 2023,2023-02-14,SF,Win,71612,2
5717,1818,59687,Unnati HOODA,72280,Pornpicha CHOEIKEEWONG,4702,PRINCESS SIRIVANNAVARI Thailand Masters 2023,2023-01-31,Qual. QF,Loss,59687,1
5721,136,69093,Priyanshu RAJAWAT,71408,Chico  Aura DWI WARDOYO,4701,DAIHATSU Indonesia Masters 2023,2023-01-24,R32,Loss,69093,1
5722,5,68870,Lakshya SEN,73442,Jonatan CHRISTIE,4701,DAIHATSU Indonesia Masters 2023,2023-01-24,QF,Loss,68870,1
5724,18,68870,Lakshya SEN,62855,Rasmus GEMKE,4700,YONEX SUNRISE India Open 2023,2023-01-17,R16,Loss,68870,2
5725,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4700,YONEX SUNRISE India Open 2023,2023-01-17,R32,Win,68870,1
5726,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4700,YONEX SUNRISE India Open 2023,2023-01-17,R32,Loss,83950,1
5727,3398,72435,Satwiksairaj RANKIREDDY,90531,Wei Keng LIANG,4699,PETRONAS Malaysia Open 2023,2023-01-10,SF,Loss,72435,2
5728,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4699,PETRONAS Malaysia Open 2023,2023-01-10,R32,Loss,68870,1
5729,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,4699,PETRONAS Malaysia Open 2023,2023-01-10,R16,Win,72435,2
5730,4126,71612,Treesa JOLLY,68015,Nga Ting YEUNG,4699,PETRONAS Malaysia Open 2023,2023-01-10,R32,Win,71612,1
5731,1735,73173,V. Sindhu PUSARLA,18228,Carolina MARIN,4699,PETRONAS Malaysia Open 2023,2023-01-10,R32,Loss,73173,1
5732,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4699,PETRONAS Malaysia Open 2023,2023-01-10,R32,Win,83950,1
5734,3403,69560,Hariharan AMSAKARUNAN,99494,Christian BERNARDO,4616,YONEX-SUNRISE Bangladesh International Challenge 2022,2022-12-07,QF,Loss,69560,1
5745,1844,74481,Anupama UPADHYAYA,56785,Nana HISAMINATO,4616,YONEX-SUNRISE Bangladesh International Challenge 2022,2022-12-07,R32,Win,74481,2
5750,135,69093,Priyanshu RAJAWAT,64794,Kartikey GULSHAN KUMAR,4616,YONEX-SUNRISE Bangladesh International Challenge 2022,2022-12-07,SF,Win,69093,2
5755,51,83950,H. S. PRANNOY,77427,Guang Zu LU,4618,HSBC BWF World Tour Finals 2022,2022-12-07,R2,Loss,83950,2
5777,122,69093,Priyanshu RAJAWAT,58089,Alwi FARHAN,4588,ALSHARIF GROUP Bahrain International Challenge 2022,2022-11-29,R16,Win,69093,1
5787,3400,72435,Satwiksairaj RANKIREDDY,76278,Ben LANE,4481,HYLO Open 2022,2022-11-01,QF,Loss,72435,2
5788,4139,71612,Treesa JOLLY,80871,Benyapa AIMSAARD,4481,HYLO Open 2022,2022-11-01,SF,Loss,71612,2
5789,51,83950,H. S. PRANNOY,77427,Guang Zu LU,4446,YONEX French Open 2022,2022-10-25,R16,Loss,83950,2
5790,3374,72435,Satwiksairaj RANKIREDDY,78409,Wei Chong MAN,4446,YONEX French Open 2022,2022-10-25,R16,Win,72435,1
5792,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4475,Denmark Open 2022 presented by VICTOR,2022-10-18,QF,Loss,72435,2
5796,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4475,Denmark Open 2022 presented by VICTOR,2022-10-18,R16,Loss,83950,2
5797,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4475,Denmark Open 2022 presented by VICTOR,2022-10-18,R16,Win,68870,2
5799,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,4475,Denmark Open 2022 presented by VICTOR,2022-10-18,R16,Win,72435,2
5801,63,68322,Ayush SHETTY,68392,Justin HOH,4597,BWF World Junior Mixed Team Championships 2022,2022-10-17,QF,Loss,68322,1
5887,2005,70595,Shriyanshi VALISHETTY,75628,Ashmita CHALIHA,4650,India Maharashtra International Challenge 2022,2022-09-13,R16,Win,70595,1
5949,8,68870,Lakshya SEN,85394,Kenta NISHIMOTO,4444,DAIHATSU YONEX Japan Open 2022,2022-08-30,R32,Loss,68870,1
5961,3403,69560,Hariharan AMSAKARUNAN,99494,Christian BERNARDO,4595,Cameroon International 2022,2022-08-25,SF,Loss,69560,2
5969,3404,69560,Hariharan AMSAKARUNAN,65371,Vaibhaav .,4595,Cameroon International 2022,2022-08-25,QF,Win,69560,2
5987,2004,70595,Shriyanshi VALISHETTY,76851,Isharani BARUAH,4653,KOTAK India Junior International Series 2022,2022-08-23,SF,Loss,70595,1
6010,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4524,TotalEnergies BWF World Championships 2022,2022-08-22,R16,Loss,68870,2
6011,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4524,TotalEnergies BWF World Championships 2022,2022-08-22,SF,Loss,72435,1
6012,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4524,TotalEnergies BWF World Championships 2022,2022-08-22,R16,Win,83950,2
6013,4137,71612,Treesa JOLLY,85551,Pearly TAN,4524,TotalEnergies BWF World Championships 2022,2022-08-22,R32,Loss,71612,2
6016,3400,72435,Satwiksairaj RANKIREDDY,76278,Ben LANE,4657,Birmingham 2022 - XXII Commonwealth Games,2022-08-03,Final,Win,72435,2
6017,4137,71612,Treesa JOLLY,85551,Pearly TAN,4657,Birmingham 2022 - XXII Commonwealth Games,2022-08-03,SF,Loss,71612,1
6018,1736,73173,V. Sindhu PUSARLA,84523,Michelle LI,4657,Birmingham 2022 - XXII Commonwealth Games,2022-08-03,Final,Win,73173,1
6019,12,68870,Lakshya SEN,82606,Jia Heng Jason TEH,4657,Birmingham 2022 - XXII Commonwealth Games,2022-08-03,SF,Win,68870,2
6020,4137,71612,Treesa JOLLY,85551,Pearly TAN,4683,Commonwealth Games 2022,2022-07-29,Final,Loss,71612,1
6021,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4683,Commonwealth Games 2022,2022-07-29,Final,Loss,72435,1
6029,1755,73173,V. Sindhu PUSARLA,75678,Thuy Linh NGUYEN,4441,Singapore Open 2022,2022-07-12,R16,Win,73173,1
6032,55,83950,H. S. PRANNOY,87375,Tzu Wei WANG,4440,PERODUA Malaysia Masters 2022,2022-07-05,R16,Win,83950,1
6033,4137,71612,Treesa JOLLY,85551,Pearly TAN,4440,PERODUA Malaysia Masters 2022,2022-07-05,R32,Loss,71612,2
6034,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,4439,PETRONAS Malaysia Open 2022,2022-06-28,R32,Win,73173,2
6036,3374,72435,Satwiksairaj RANKIREDDY,78409,Wei Chong MAN,4439,PETRONAS Malaysia Open 2022,2022-06-28,R32,Win,72435,1
6037,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,4439,PETRONAS Malaysia Open 2022,2022-06-28,QF,Loss,83950,2
6038,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4438,EAST VENTURES Indonesia Open 2022,2022-06-14,R32,Loss,68870,1
6039,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4438,EAST VENTURES Indonesia Open 2022,2022-06-14,R32,Win,83950,1
6040,46,83950,H. S. PRANNOY,62855,Rasmus GEMKE,4438,EAST VENTURES Indonesia Open 2022,2022-06-14,QF,Win,83950,1
6047,22,68870,Lakshya SEN,34810,Tien Chen CHOU,4437,DAIHATSU Indonesia Masters 2022,2022-06-07,QF,Loss,68870,2
6048,18,68870,Lakshya SEN,62855,Rasmus GEMKE,4437,DAIHATSU Indonesia Masters 2022,2022-06-07,R16,Win,68870,2
6049,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,4437,DAIHATSU Indonesia Masters 2022,2022-06-07,R16,Win,73173,2
6052,129,69093,Priyanshu RAJAWAT,95476,Shi Feng LI,4436,GR TOYOTA GAZOO RACING Thailand Open 2022,2022-05-17,Qual. QF,Loss,69093,2
6054,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,4436,GR TOYOTA GAZOO RACING Thailand Open 2022,2022-05-17,SF,Loss,73173,1
6057,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,4436,GR TOYOTA GAZOO RACING Thailand Open 2022,2022-05-17,QF,Win,73173,1
6061,19,68870,Lakshya SEN,81561,Zii Jia LEE,4592,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022-05-08,QF,Loss,68870,2
6062,3378,72435,Satwiksairaj RANKIREDDY,90768,Sze Fei GOH,4592,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022-05-08,QF,Win,72435,1
6063,23,68870,Lakshya SEN,25831,Viktor AXELSEN,4592,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022-05-08,SF,Loss,68870,2
6064,1736,73173,V. Sindhu PUSARLA,84523,Michelle LI,4592,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022-05-08,R1,Win,73173,1
6065,22,68870,Lakshya SEN,34810,Tien Chen CHOU,4592,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022-05-08,R2,Loss,68870,1
6066,46,83950,H. S. PRANNOY,62855,Rasmus GEMKE,4592,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022-05-08,SF,Win,83950,1
6067,4,68870,Lakshya SEN,95476,Shi Feng LI,4591,Badminton Asia Championships 2022,2022-04-26,R32,Loss,68870,2
6069,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4591,Badminton Asia Championships 2022,2022-04-26,QF,Loss,72435,2
6070,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,4591,Badminton Asia Championships 2022,2022-04-26,SF,Loss,73173,1
6082,1836,74481,Anupama UPADHYAYA,86604,Tasnim MIR,4312,Polish Open 2022,2022-03-24,SF,Win,74481,1
6091,1757,73173,V. Sindhu PUSARLA,63437,Line Højmark KJAERSFELDT,4432,YONEX Swiss Open 2022,2022-03-22,R32,Win,73173,2
6092,42,83950,H. S. PRANNOY,42776,B. SAI PRANEETH,4432,YONEX Swiss Open 2022,2022-03-22,R32,Win,83950,2
6093,1748,73173,V. Sindhu PUSARLA,87885,Neslihan ARIN,4432,YONEX Swiss Open 2022,2022-03-22,R16,Win,73173,2
6095,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,4432,YONEX Swiss Open 2022,2022-03-22,Final,Loss,83950,2
6097,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,4432,YONEX Swiss Open 2022,2022-03-22,R32,Win,72435,1
6099,1736,73173,V. Sindhu PUSARLA,84523,Michelle LI,4432,YONEX Swiss Open 2022,2022-03-22,QF,Win,73173,2
6100,4139,71612,Treesa JOLLY,80871,Benyapa AIMSAARD,4431,YONEX All England Open Badminton Championships 2022,2022-03-16,R32,Win,71612,1
6101,23,68870,Lakshya SEN,25831,Viktor AXELSEN,4431,YONEX All England Open Badminton Championships 2022,2022-03-16,Final,Loss,68870,1
6102,17,68870,Lakshya SEN,91554,Anders ANTONSEN,4431,YONEX All England Open Badminton Championships 2022,2022-03-16,R16,Win,68870,1
6104,19,68870,Lakshya SEN,81561,Zii Jia LEE,4431,YONEX All England Open Badminton Championships 2022,2022-03-16,SF,Win,68870,1
6106,23,68870,Lakshya SEN,25831,Viktor AXELSEN,4430,YONEX GAINWARD German Open 2022,2022-03-08,SF,Win,68870,2
6107,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4430,YONEX GAINWARD German Open 2022,2022-03-08,QF,Loss,83950,1
6109,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4430,YONEX GAINWARD German Open 2022,2022-03-08,QF,Win,68870,1
6128,146,69093,Priyanshu RAJAWAT,83950,H. S. PRANNOY,4427,Syed Modi India International 2022,2022-01-18,R16,Loss,69093,1
6134,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4426,YONEX-SUNRISE India Open 2022,2022-01-11,QF,Win,68870,2
6135,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,4426,YONEX-SUNRISE India Open 2022,2022-01-11,Final,Win,72435,2
6138,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4426,YONEX-SUNRISE India Open 2022,2022-01-11,QF,Loss,83950,2
6142,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,3996,TotalEnergies BWF World Championships 2021,2021-12-12,R16,Win,73173,1
6143,27,68870,Lakshya SEN,54897,Kevin CORDON,3996,TotalEnergies BWF World Championships 2021,2021-12-12,R16,Win,68870,2
6145,8,68870,Lakshya SEN,85394,Kenta NISHIMOTO,3996,TotalEnergies BWF World Championships 2021,2021-12-12,R32,Win,68870,2
6146,46,83950,H. S. PRANNOY,62855,Rasmus GEMKE,3996,TotalEnergies BWF World Championships 2021,2021-12-12,R16,Win,83950,2
6147,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,3996,TotalEnergies BWF World Championships 2021,2021-12-12,R16,Loss,72435,2
6148,3393,72435,Satwiksairaj RANKIREDDY,99102,Jhe-Huei LEE,3996,TotalEnergies BWF World Championships 2021,2021-12-12,R32,Win,72435,1
6150,1828,74481,Anupama UPADHYAYA,76890,Putri Kusuma WARDANI,4269,YONEX - SUNRISE Bangladesh International Challenge 2021,2021-12-01,QF,Loss,74481,2
6151,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,4044,HSBC BWF World Tour Finals 2021(New dates),2021-12-01,SF,Win,73173,1
6152,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,4044,HSBC BWF World Tour Finals 2021(New dates),2021-12-01,R3,Loss,73173,1
6153,23,68870,Lakshya SEN,25831,Viktor AXELSEN,4044,HSBC BWF World Tour Finals 2021(New dates),2021-12-01,R2,Loss,68870,1
6154,23,68870,Lakshya SEN,25831,Viktor AXELSEN,4044,HSBC BWF World Tour Finals 2021(New dates),2021-12-01,SF,Loss,68870,1
6161,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,4044,HSBC BWF World Tour Finals 2021(New dates),2021-12-01,R1,Loss,72435,1
6167,3378,72435,Satwiksairaj RANKIREDDY,90768,Sze Fei GOH,4039,SimInvest Indonesia Open 2021(New dates),2021-11-23,QF,Win,72435,2
6168,52,83950,H. S. PRANNOY,93627,Srikanth KIDAMBI,4039,SimInvest Indonesia Open 2021(New dates),2021-11-23,R32,Loss,83950,1
6173,28,68870,Lakshya SEN,57823,Kanta TSUNEYAMA,4036,DAIHATSU Indonesia Masters 2021(New dates),2021-11-16,R32,Win,68870,2
6174,1748,73173,V. Sindhu PUSARLA,87885,Neslihan ARIN,4036,DAIHATSU Indonesia Masters 2021(New dates),2021-11-16,QF,Win,73173,1
6175,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,4036,DAIHATSU Indonesia Masters 2021(New dates),2021-11-16,SF,Loss,73173,1
6176,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,4036,DAIHATSU Indonesia Masters 2021(New dates),2021-11-16,R32,Loss,72435,2
6178,52,83950,H. S. PRANNOY,93627,Srikanth KIDAMBI,4036,DAIHATSU Indonesia Masters 2021(New dates),2021-11-16,QF,Loss,83950,1
6183,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,3972,YONEX French Open 2021,2021-10-26,QF,Loss,72435,2
